0707.1384	153
0707.1600	154
0707.2113	155
0707.2115	156
0707.2116	157
0707.2158	158
0707.2257	159
0707.2814	160
0707.2884	161
0707.2908	162
0707.3013	163
0707.3482	164
0707.3536	165
0707.3545	166
0707.3715	167
0707.3794	168
0707.3873	169
0707.3877	170
0707.3989	171
0707.4072	172
0707.4098	173
0707.4242	174
0707.4558	175
0707.4621	176
0707.4643	177
0708.0046	178
0708.0061	179
0708.0079	180
0708.0083	181
0708.0089	182
0708.0094	183
0708.0098	184
0708.0121	185
0708.0124	186
0708.0132	187
0708.0135	188
0708.0143	189
0708.0165	190
0708.0167	191
0708.0169	192
0708.0175	193
0708.0177	194
0708.0185	195
0708.0197	196
0708.0224	197
0708.0279	198
0708.0285	199
0708.0287	200
0708.0288	201
0708.0293	202
0708.0295	203
0708.0302	204
0708.0317	205
0708.0336	206
0708.0338	207
0708.0339	208
0708.0343	209
0708.0346	210
0708.0355	211
0708.0362	212
0708.0369	213
0708.0378	214
0708.0385	215
0708.0390	216
0708.0462	217
0708.0466	218
0708.0471	219
0708.0474	220
0708.0481	221
0708.0485	222
0708.0491	223
0708.0499	224
0708.0503	225
0708.0506	226
0708.0519	227
0708.0536	228
0708.0614	229
0708.0654	230
0708.0656	231
0708.0711	232
0708.0715	233
0708.0945	234
0708.0959	235
0708.0968	236
0708.0974	237
0708.0976	238
0708.0978	239
0708.0980	240
0708.0981	241
0708.0983	242
0708.1051	243
0708.1054	244
0708.1058	245
0708.1061	246
0708.1064	247
0708.1069	248
0708.1070	249
0708.1071	250
0708.1079	251
0708.1085	252
0708.1107	253
0708.1130	254
0708.1321	255
0708.1350	256
0708.1401	257
0708.1485	258
0708.1566	259
0708.1580	260
0708.1593	261
0708.1627	262
0708.1733	263
0708.1815	264
0708.1820	265
0708.1838	266
0708.1866	267
0708.1874	268
0708.1880	269
0708.1885	270
0708.1890	271
0708.1892	272
0708.1896	273
0708.1901	274
0708.1908	275
0708.1913	276
0708.1929	277
0708.1965	278
0708.2020	279
0708.2149	280
0708.2150	281
0708.2153	282
0708.2177	283
0708.2180	284
0708.2184	285
0708.2197	286
0708.2207	287
0708.2219	288
0708.2227	289
0708.2233	290
0708.2321	291
0708.2369	292
0708.2373	293
0708.2377	294
0708.2380	295
0708.2542	296
0708.2777	297
0708.3041	298
0708.3400	299
0708.3517	300
0708.3545	301
0708.3556	302
0708.3601	303
0708.3774	304
0708.3776	305
0708.3777	306
0708.3779	307
0708.3781	308
0708.3796	309
0708.3797	310
0708.3895	311
0708.3961	312
0708.3965	313
0708.3974	314
0708.4081	315
0708.4104	316
0708.4131	317
0708.4132	318
0708.4152	319
0708.4165	320
0708.4177	321
0708.4186	322
0708.4272	323
0708.4283	324
0708.4294	325
0708.4318	326
0708.4337	327
0708.4350	328
0708.4358	329
0708.4376	330
0709.0111	331
0709.0139	332
0709.0165	333
0709.0258	334
0709.0334	335
0709.0366	336
0709.0394	337
0709.0406	338
0709.0421	339
0709.0427	340
0709.0440	341
0709.0447	342
0709.0448	343
0709.0531	344
0709.0626	345
0709.0844	346
0709.0863	347
0709.0871	348
0709.0888	349
0709.0935	350
0709.0957	351
0709.1013	352
0709.1135	353
0709.1211	354
0709.1307	355
0709.1309	356
0709.1506	357
0709.1516	358
0709.1616	359
0709.1640	360
0709.1648	361
0709.1663	362
0709.1721	363
0709.1801	364
0709.2003	365
0709.2007	366
0709.2050	367
0709.2317	368
0709.2606	369
0709.2662	370
0709.2701	371
0709.2760	372
0709.2776	373
0709.2936	374
0709.2943	375
0709.2967	376
0709.2982	377
0709.2983	378
0709.2989	379
0709.2997	380
0709.3121	381
0709.3184	382
0709.3192	383
0709.3246	384
0709.3339	385
0709.3377	386
0709.3380	387
0709.3413	388
0709.3427	389
0709.3448	390
0709.3512	391
0709.3526	392
0709.3535	393
0709.3545	394
0709.3560	395
0709.3639	396
0709.3640	397
0709.3662	398
0709.3765	399
0709.3860	400
0709.3884	401
0709.3896	402
0709.3906	403
0709.3920	404
0709.4079	405
0709.4166	406
0709.4297	407
0709.4316	408
0709.4323	409
0709.4543	410
0710.0178	411
0710.0262	412
0710.0379	413
0710.0436	414
0710.0508	415
0710.0559	416
0710.0657	417
0710.0685	418
0710.0745	419
0710.0829	420
0710.0845	421
0710.0849	422
0710.0850	423
0710.0909	424
0710.1001	425
0710.1045	426
0710.1068	427
0710.1151	428
0710.1171	429
0710.1203	430
0710.1688	431
0710.1690	432
0710.1919	433
0710.2024	434
0710.2039	435
0710.2044	436
0710.2183	437
0710.2245	438
0710.2258	439
0710.2496	440
0710.2500	441
0710.2608	442
0710.2740	443
0710.2746	444
0710.2912	445
0710.2963	446
0710.3171	447
0710.3183	448
0710.3287	449
0710.3296	450
0710.3447	451
0710.3458	452
0710.3473	453
0710.3478	454
0710.3491	455
0710.3509	456
0710.3600	457
0710.3638	458
0710.3647	459
0710.3654	460
0710.3666	461
0710.3676	462
0710.3679	463
0710.3742	464
0710.3817	465
0710.4117	466
0710.4171	467
0710.4172	468
0710.4173	469
0710.4190	470
0710.4217	471
0710.4228	472
0710.4234	473
0710.4242	474
0710.4245	475
0710.4396	476
0710.4404	477
0710.4459	478
0710.4466	479
0710.4516	480
0710.4536	481
0710.4614	482
0710.4617	483
0710.4618	484
0710.4622	485
0710.4675	486
0710.4768	487
0710.4788	488
0710.4847	489
0710.5004	490
0710.5005	491
0710.5009	492
0710.5012	493
0710.5013	494
0710.5015	495
0710.5016	496
0710.5019	497
0710.5063	498
0710.5072	499
0710.5074	500
0710.5077	501
0710.5079	502
0710.5081	503
0710.5084	504
0710.5085	505
0710.5098	506
0710.5154	507
0710.5218	508
0710.5268	509
0710.5270	510
0710.5343	511
0710.5349	512
0710.5419	513
0710.5442	514
0710.5670	515
0710.5675	516
0710.5749	517
0710.5797	518
0710.5805	519
0710.5826	520
0710.5837	521
0710.5838	522
0710.5872	523
0710.5874	524
0710.5879	525
0710.5896	526
0710.5900	527
0710.5935	528
0711.0164	529
0711.0186	530
0711.0198	531
0711.0372	532
0711.0458	533
0711.0501	534
0711.0513	535
0711.0587	536
0711.0660	537
0711.0690	538
0711.0719	539
0711.0807	540
0711.0876	541
0711.0883	542
0711.0893	543
0711.0928	544
0711.0993	545
0711.1036	546
0711.1146	547
0711.1369	548
0711.1455	549
0711.1478	550
0711.1594	551
0711.1595	552
0711.1609	553
0711.1612	554
0711.1789	555
0711.1874	556
0711.1918	557
0711.1930	558
0711.1965	559
0711.1993	560
0711.2119	561
0711.2345	562
0711.2349	563
0711.2382	564
0711.2409	565
0711.2434	566
0711.2564	567
0711.2801	568
0711.2893	569
0711.3035	570
0711.3147	571
0711.3218	572
0711.3235	573
0711.3236	574
0711.3271	575
0711.3342	576
0711.3400	577
0711.3577	578
0711.3589	579
0711.3598	580
0711.3657	581
0711.3687	582
0711.3765	583
0711.3834	584
0711.3857	585
0711.3924	586
0711.3931	587
0711.3933	588
0711.3955	589
0711.3957	590
0711.4004	591
0711.4011	592
0711.4218	593
0711.4368	594
0711.4457	595
0711.4486	596
0711.4493	597
0711.4514	598
0711.4555	599
0711.4725	600
0711.4734	601
0711.4883	602
0711.4983	603
0712.0096	604
0712.0179	605
0712.0189	606
0712.0248	607
0712.0283	608
0712.0285	609
0712.0576	610
0712.0660	611
0712.0679	612
0712.0721	613
0712.0775	614
0712.0814	615
0712.0881	616
0712.0892	617
0712.0894	618
0712.0898	619
0712.0901	620
0712.0904	621
0712.0939	622
0712.0974	623
0712.1027	624
0712.1099	625
0712.1106	626
0712.1111	627
0712.1124	628
0712.1157	629
0712.1219	630
0712.1342	631
0712.1372	632
0712.1425	633
0712.1456	634
0712.1458	635
0712.1477	636
0712.1486	637
0712.1654	638
0712.1663	639
0712.1673	640
0712.1692	641
0712.1698	642
0712.1922	643
0712.1936	644
0712.1943	645
0712.1962	646
0712.2088	647
0712.2115	648
0712.2124	649
0712.2130	650
0712.2150	651
0712.2352	652
0712.2526	653
0712.2657	654
0712.2682	655
0712.2708	656
0712.2881	657
0712.2912	658
0712.3056	659
0712.3231	660
0712.3432	661
0712.3451	662
0712.3618	663
0712.3735	664
0712.3744	665
0712.4161	666
0712.4166	667
0712.4250	668
0712.4273	669
0712.4276	670
0712.4290	671
0712.4323	672
0801.0079	673
0801.0158	674
0801.0207	675
0801.0254	676
0801.0275	677
0801.0327	678
0801.0345	679
0801.0461	680
0801.0499	681
0801.0712	682
0801.0848	683
0801.0922	684
0801.0970	685
0801.0976	686
0801.0984	687
0801.1095	688
0801.1158	689
0801.1196	690
0801.1265	691
0801.1357	692
0801.1440	693
0801.1598	694
0801.1599	695
0801.1724	696
0801.1758	697
0801.1864	698
0801.1951	699
0801.1966	700
0801.2070	701
0801.2083	702
0801.2224	703
0801.2231	704
0801.2456	705
0801.2509	706
0801.2555	707
0801.2600	708
0801.2624	709
0801.2748	710
0801.2790	711
0801.2800	712
0801.2934	713
0801.2991	714
0801.3027	715
0801.3052	716
0801.3053	717
0801.3157	718
0801.3319	719
0801.3352	720
0801.3442	721
0801.3490	722
0801.3513	723
0801.3552	724
0801.3559	725
0801.3751	726
0801.3887	727
0801.3902	728
0801.4065	729
0801.4146	730
0801.4172	731
0801.4190	732
0801.4207	733
0801.4221	734
0801.4224	735
0801.4263	736
0801.4329	737
0801.4366	738
0801.4408	739
0801.4410	740
0801.4442	741
0801.4522	742
0801.4610	743
0801.4627	744
0801.4629	745
0801.4726	746
0801.4837	747
0802.0021	748
0802.0069	749
0802.0082	750
0802.0113	751
0802.0191	752
0802.0213	753
0802.0214	754
0802.0218	755
0802.0219	756
0802.0220	757
0802.0223	758
0802.0433	759
0802.0436	760
0802.0443	761
0802.0444	762
0802.0450	763
0802.0489	764
0802.0509	765
0802.0523	766
0802.0529	767
0802.0536	768
0802.0557	769
0802.0566	770
0802.0615	771
0802.0622	772
0802.0638	773
0802.0691	774
0802.0743	775
0802.0746	776
0802.0747	777
0802.0749	778
0802.0752	779
0802.0754	780
0802.0793	781
0802.0794	782
0802.0817	783
0802.0837	784
0802.0914	785
0802.0926	786
0802.0933	787
0802.0964	788
0802.0993	789
0802.1008	790
0802.1009	791
0802.1025	792
0802.1047	793
0802.1099	794
0802.1103	795
0802.1192	796
0802.1214	797
0802.1218	798
0802.1244	799
0802.1319	800
0802.1357	801
0802.1388	802
0802.1406	803
0802.1517	804
0802.1521	805
0802.1644	806
0802.1669	807
0802.2050	808
0802.2087	809
0802.2155	810
0802.2158	811
0802.2186	812
0802.2377	813
0802.2395	814
0802.2424	815
0802.2426	816
0802.2581	817
0802.2603	818
0802.2636	819
0802.2643	820
0802.2655	821
0802.2676	822
0802.2758	823
0802.2800	824
0802.2906	825
0802.2959	826
0802.2998	827
0802.3125	828
0802.3141	829
0802.3142	830
0802.3143	831
0802.3150	832
0802.3152	833
0802.3190	834
0802.3191	835
0802.3276	836
0802.3327	837
0802.3364	838
0802.3455	839
0802.3458	840
0802.3459	841
0802.3469	842
0802.3539	843
0802.3690	844
0802.3890	845
0802.3946	846
0802.3969	847
0802.4020	848
0802.4190	849
0802.4191	850
0802.4192	851
0802.4317	852
0802.4350	853
0802.4363	854
0802.4411	855
0803.0054	856
0803.0392	857
0803.0402	858
0803.0525	859
0803.0668	860
0803.0783	861
0803.0829	862
0803.0835	863
0803.0847	864
0803.0860	865
0803.0868	866
0803.0879	867
0803.0966	868
0803.1029	869
0803.1112	870
0803.1225	871
0803.1276	872
0803.1364	873
0803.1572	874
0803.1582	875
0803.1628	876
0803.1708	877
0803.1709	878
0803.1718	879
0803.1736	880
0803.1752	881
0803.1753	882
0803.1909	883
0803.1922	884
0803.1931	885
0803.1942	886
0803.1956	887
0803.1961	888
0803.1971	889
0803.2068	890
0803.2095	891
0803.2100	892
0803.2108	893
0803.2111	894
0803.2118	895
0803.2119	896
0803.2121	897
0803.2132	898
0803.2162	899
0803.2171	900
0803.2173	901
0803.2181	902
0803.2394	903
0803.2443	904
0803.2474	905
0803.2486	906
0803.2549	907
0803.2586	908
0803.2622	909
0803.2623	910
0803.2656	911
0803.2679	912
0803.2839	913
0803.2931	914
0803.2934	915
0803.2963	916
0803.2984	917
0803.2986	918
0803.2999	919
0803.3007	920
0803.3017	921
0803.3124	922
0803.3126	923
0803.3127	924
0803.3130	925
0803.3134	926
0803.3135	927
0803.3136	928
0803.3343	929
0803.3408	930
0803.3436	931
0803.3504	932
0803.3518	933
0803.3665	934
0803.3675	935
0803.3676	936
0803.3678	937
0803.3697	938
0803.3740	939
0803.3757	940
0803.3863	941
0803.3872	942
0803.3875	943
0803.3876	944
0803.3881	945
0803.3891	946
0803.3904	947
0803.3911	948
0803.3913	949
0803.3919	950
0803.3942	951
0803.3991	952
0803.4026	953
0803.4055	954
0803.4057	955
0803.4065	956
0803.4092	957
0803.4101	958
0803.4112	959
0803.4118	960
0803.4437	961
0804.0031	962
0804.0079	963
0804.0080	964
0804.0088	965
0804.0090	966
0804.0093	967
0804.0095	968
0804.0097	969
0804.0099	970
0804.0102	971
0804.0103	972
0804.0185	973
0804.0380	974
0804.0390	975
0804.0407	976
0804.0486	977
0804.0510	978
0804.0551	979
0804.0650	980
0804.0658	981
0804.0671	982
0804.0676	983
0804.0678	984
0804.0686	985
0804.0693	986
0804.0703	987
0804.0709	988
0804.0713	989
0804.0719	990
0804.0723	991
0804.0737	992
0804.0741	993
0804.0758	994
0804.0768	995
0804.0819	996
0804.0987	997
0804.0991	998
0804.1001	999
0804.1026	1000
0804.1030	1001
0804.1038	1002
0804.1039	1003
0804.1040	1004
0804.1056	1005
0804.1143	1006
0804.1181	1007
0804.1189	1008
0804.1302	1009
0804.1325	1010
0804.1392	1011
0804.1393	1012
0804.1399	1013
0804.1422	1014
0804.1584	1015
0804.1653	1016
0804.1690	1017
0804.1715	1018
0804.1716	1019
0804.1837	1020
0804.1905	1021
0804.2138	1022
0804.2247	1023
0804.2310	1024
0804.2413	1025
0804.2414	1026
0804.2434	1027
0804.2522	1028
0804.2708	1029
0804.2733	1030
0804.2752	1031
0804.2757	1032
0804.2770	1033
0804.2777	1034
0804.2848	1035
0804.2937	1036
0804.2958	1037
0804.2962	1038
0804.2965	1039
0804.2969	1040
0804.2970	1041
0804.2973	1042
0804.2982	1043
0804.2996	1044
0804.3010	1045
0804.3033	1046
0804.3037	1047
0804.3152	1048
0804.3166	1049
0804.3173	1050
0804.3243	1051
0804.3244	1052
0804.3367	1053
0804.3678	1054
0804.3715	1055
0804.3779	1056
0804.3835	1057
0804.3853	1058
0804.3926	1059
0804.3989	1060
0804.4123	1061
0804.4202	1062
0804.4266	1063
0804.4279	1064
0804.4325	1065
0804.4361	1066
0804.4560	1067
0804.4685	1068
0804.4738	1069
0804.4780	1070
0805.0053	1071
0805.0056	1072
0805.0074	1073
0805.0122	1074
0805.0228	1075
0805.0234	1076
0805.0463	1077
0805.0465	1078
0805.0732	1079
0805.0745	1080
0805.0778	1081
0805.0779	1082
0805.1031	1083
0805.1179	1084
0805.1297	1085
0805.1301	1086
0805.1374	1087
0805.1390	1088
0805.1404	1089
0805.1406	1090
0805.1489	1091
0805.1569	1092
0805.1571	1093
0805.1572	1094
0805.1629	1095
0805.1768	1096
0805.1805	1097
0805.1855	1098
0805.1949	1099
0805.1971	1100
0805.1976	1101
0805.2002	1102
0805.2015	1103
0805.2029	1104
0805.2041	1105
0805.2044	1106
0805.2072	1107
0805.2096	1108
0805.2214	1109
0805.2216	1110
0805.2219	1111
0805.2228	1112
0805.2229	1113
0805.2231	1114
0805.2239	1115
0805.2242	1116
0805.2246	1117
0805.2256	1118
0805.2258	1119
0805.2264	1120
0805.2268	1121
0805.2276	1122
0805.2285	1123
0805.2292	1124
0805.2300	1125
0805.2305	1126
0805.2316	1127
0805.2322	1128
0805.2328	1129
0805.2456	1130
0805.2460	1131
0805.2470	1132
0805.2473	1133
0805.2479	1134
0805.2485	1135
0805.2490	1136
0805.2492	1137
0805.2496	1138
0805.2501	1139
0805.2516	1140
0805.2523	1141
0805.2744	1142
0805.2756	1143
0805.2829	1144
0805.2835	1145
0805.2838	1146
0805.2840	1147
0805.2845	1148
0805.2879	1149
0805.2881	1150
0805.3005	1151
0805.3008	1152
0805.3019	1153
0805.3027	1154
0805.3032	1155
0805.3034	1156
0805.3040	1157
0805.3043	1158
0805.3064	1159
0805.3066	1160
0805.3070	1161
0805.3073	1162
0805.3079	1163
0805.3082	1164
0805.3091	1165
0805.3203	1166
0805.3204	1167
0805.3205	1168
0805.3209	1169
0805.3220	1170
0805.3224	1171
0805.3238	1172
0805.3244	1173
0805.3248	1174
0805.3252	1175
0805.3264	1176
0805.3269	1177
0805.3273	1178
0805.3279	1179
0805.3282	1180
0805.3286	1181
0805.3287	1182
0805.3415	1183
0805.3476	1184
0805.3584	1185
0805.3591	1186
0805.3598	1187
0805.3602	1188
0805.3658	1189
0805.3798	1190
0805.3831	1191
0805.3835	1192
0805.3906	1193
0805.3912	1194
0805.3949	1195
0805.4141	1196
0805.4154	1197
0805.4226	1198
0805.4338	1199
0805.4359	1200
0805.4373	1201
0805.4535	1202
0805.4598	1203
0806.0129	1204
0806.0145	1205
0806.0533	1206
0806.0539	1207
0806.0582	1208
0806.0604	1209
0806.0612	1210
0806.0729	1211
0806.0899	1212
0806.0902	1213
0806.1141	1214
0806.1354	1215
0806.1473	1216
0806.1578	1217
0806.1579	1218
0806.1580	1219
0806.1631	1220
0806.1652	1221
0806.1725	1222
0806.1894	1223
0806.2208	1224
0806.2305	1225
0806.2424	1226
0806.2426	1227
0806.2646	1228
0806.2669	1229
0806.2831	1230
0806.2850	1231
0806.2901	1232
0806.2905	1233
0806.2909	1234
0806.2914	1235
0806.2931	1236
0806.2933	1237
0806.2939	1238
0806.2941	1239
0806.2963	1240
0806.2970	1241
0806.2976	1242
0806.2985	1243
0806.3009	1244
0806.3012	1245
0806.3024	1246
0806.3248	1247
0806.3286	1248
0806.3301	1249
0806.3371	1250
0806.3474	1251
0806.3684	1252
0806.3769	1253
0806.3978	1254
0806.4014	1255
0806.4048	1256
0806.4115	1257
0806.4120	1258
0806.4140	1259
0806.4168	1260
0806.4242	1261
0806.4294	1262
0806.4426	1263
0806.4441	1264
0806.4445	1265
0806.4642	1266
0806.4730	1267
0806.4864	1268
0807.0053	1269
0807.0169	1270
0807.0528	1271
0807.0725	1272
0807.0782	1273
0807.1001	1274
0807.1005	1275
0807.1106	1276
0807.1201	1277
0807.1208	1278
0807.1227	1279
0807.1271	1280
0807.1550	1281
0807.1574	1282
0807.1750	1283
0807.1816	1284
0807.2090	1285
0807.2096	1286
0807.2100	1287
0807.2110	1288
0807.2153	1289
0807.2162	1290
0807.2245	1291
0807.2275	1292
0807.2544	1293
0807.2547	1294
0807.2554	1295
0807.2563	1296
0807.2569	1297
0807.2588	1298
0807.2598	1299
0807.2726	1300
0807.2734	1301
0807.2767	1302
0807.2832	1303
0807.2900	1304
0807.2960	1305
0807.3113	1306
0807.3151	1307
0807.3392	1308
0807.3396	1309
0807.3397	1310
0807.3410	1311
0807.3423	1312
0807.3462	1313
0807.3464	1314
0807.3469	1315
0807.3470	1316
0807.3479	1317
0807.3492	1318
0807.3540	1319
0807.3661	1320
0807.3677	1321
0807.3719	1322
0807.3734	1323
0807.3838	1324
0807.3868	1325
0807.3898	1326
0807.3899	1327
0807.3910	1328
0807.4002	1329
0807.4003	1330
0807.4005	1331
0807.4010	1332
0807.4011	1333
0807.4016	1334
0807.4018	1335
0807.4019	1336
0807.4023	1337
0807.4024	1338
0807.4028	1339
0807.4038	1340
0807.4071	1341
0807.4081	1342
0807.4086	1343
0807.4092	1344
0807.4105	1345
0807.4231	1346
0807.4236	1347
0807.4446	1348
0807.4649	1349
0807.4658	1350
0807.4663	1351
0807.4665	1352
0807.4672	1353
0807.4690	1354
0807.4719	1355
0807.4729	1356
0807.4853	1357
0807.4858	1358
0807.4859	1359
0807.4862	1360
0807.4879	1361
0807.4969	1362
0807.5001	1363
0807.5008	1364
0807.5059	1365
0807.5096	1366
0808.0012	1367
0808.0359	1368
0808.0383	1369
0808.0572	1370
0808.0582	1371
0808.0593	1372
0808.0597	1373
0808.0599	1374
0808.0603	1375
0808.0620	1376
0808.0631	1377
0808.0638	1378
0808.0639	1379
0808.0645	1380
0808.0657	1381
0808.0711	1382
0808.0777	1383
0808.0780	1384
0808.0781	1385
0808.0845	1386
0808.0853	1387
0808.0967	1388
0808.0976	1389
0808.0977	1390
0808.0985	1391
0808.0989	1392
0808.1001	1393
0808.1010	1394
0808.1012	1395
0808.1013	1396
0808.1016	1397
0808.1025	1398
0808.1030	1399
0808.1090	1400
0808.1149	1401
0808.1226	1402
0808.1409	1403
0808.1416	1404
0808.1448	1405
0808.1452	1406
0808.1588	1407
0808.1710	1408
0808.2000	1409
0808.2152	1410
0808.2211	1411
0808.2241	1412
0808.2266	1413
0808.2337	1414
0808.2343	1415
0808.2393	1416
0808.2700	1417
0808.2725	1418
0808.2747	1419
0808.2779	1420
0808.2902	1421
0808.3004	1422
0808.3055	1423
0808.3105	1424
0808.3194	1425
0808.3399	1426
0808.3416	1427
0808.3466	1428
0808.3495	1429
0808.3511	1430
0808.3587	1431
0808.3852	1432
0808.3855	1433
0808.3856	1434
0808.3857	1435
0808.3859	1436
0808.3861	1437
0808.3864	1438
0808.3873	1439
0808.3914	1440
0808.4031	1441
0808.4032	1442
0808.4042	1443
0808.4043	1444
0808.4051	1445
0808.4057	1446
0808.4111	1447
0809.0064	1448
0809.0241	1449
0809.0387	1450
0809.0445	1451
0809.0490	1452
0809.0492	1453
0809.0660	1454
0809.0686	1455
0809.0786	1456
0809.0813	1457
0809.0814	1458
0809.0815	1459
0809.0853	1460
0809.0916	1461
0809.0939	1462
0809.0974	1463
0809.1017	1464
0809.1024	1465
0809.1027	1466
0809.1053	1467
0809.1226	1468
0809.1241	1469
0809.1260	1470
0809.1270	1471
0809.1281	1472
0809.1342	1473
0809.1431	1474
0809.1493	1475
0809.1516	1476
0809.1612	1477
0809.1777	1478
0809.1840	1479
0809.1856	1480
0809.1860	1481
0809.1873	1482
0809.1878	1483
0809.1889	1484
0809.1894	1485
0809.2274	1486
0809.2300	1487
0809.2402	1488
0809.2625	1489
0809.2650	1490
0809.2703	1491
0809.2754	1492
0809.2768	1493
0809.2932	1494
0809.2989	1495
0809.3092	1496
0809.3170	1497
0809.3187	1498
0809.3214	1499
0809.3332	1500
0809.3373	1501
0809.3486	1502
0809.3650	1503
0809.3677	1504
0809.3697	1505
0809.3714	1506
0809.3803	1507
0809.3869	1508
0809.3902	1509
0809.3918	1510
0809.3929	1511
0809.4047	1512
0809.4155	1513
0809.4178	1514
0809.4181	1515
0809.4205	1516
0809.4244	1517
0809.4291	1518
0809.4297	1519
0809.4560	1520
0809.4627	1521
0809.4654	1522
0809.4679	1523
0809.4846	1524
0809.4866	1525
0809.4914	1526
0809.4937	1527
0809.4938	1528
0809.5032	1529
0809.5194	1530
0809.5201	1531
0810.0046	1532
0810.0102	1533
0810.0392	1534
0810.0430	1535
0810.0561	1536
0810.0579	1537
0810.0744	1538
0810.0758	1539
0810.0866	1540
0810.0879	1541
0810.0896	1542
0810.0901	1543
0810.0914	1544
0810.0944	1545
0810.1004	1546
0810.1150	1547
0810.1156	1548
0810.1163	1549
0810.1164	1550
0810.1173	1551
0810.1329	1552
0810.1374	1553
0810.1547	1554
0810.1572	1555
0810.1644	1556
0810.1718	1557
0810.1793	1558
0810.2010	1559
0810.2124	1560
0810.2276	1561
0810.2643	1562
0810.2688	1563
0810.2753	1564
0810.2821	1565
0810.2930	1566
0810.3121	1567
0810.3177	1568
0810.3724	1569
0810.3946	1570
0810.3978	1571
0810.3985	1572
0810.3995	1573
0810.4012	1574
0810.4071	1575
0810.4214	1576
0810.4238	1577
0810.4263	1578
0810.4401	1579
0810.4422	1580
0810.4427	1581
0810.4432	1582
0810.4438	1583
0810.4553	1584
0810.4672	1585
0810.4727	1586
0810.4752	1587
0810.4780	1588
0810.4802	1589
0810.4807	1590
0810.4808	1591
0810.4821	1592
0810.5004	1593
0810.5117	1594
0810.5204	1595
0810.5276	1596
0810.5288	1597
0810.5302	1598
0810.5474	1599
0810.5551	1600
0810.5565	1601
0810.5577	1602
0810.5603	1603
0810.5655	1604
0810.5706	1605
0811.0072	1606
0811.0121	1607
0811.0146	1608
0811.0148	1609
0811.0174	1610
0811.0182	1611
0811.0237	1612
0811.0468	1613
0811.0473	1614
0811.0484	1615
0811.0503	1616
0811.0528	1617
0811.0643	1618
0811.0659	1619
0811.0662	1620
0811.0672	1621
0811.0683	1622
0811.0697	1623
0811.0717	1624
0811.0719	1625
0811.0753	1626
0811.0757	1627
0811.0802	1628
0811.0909	1629
0811.0948	1630
0811.1015	1631
0811.1067	1632
0811.1115	1633
0811.1153	1634
0811.1239	1635
0811.1297	1636
0811.1477	1637
0811.1561	1638
0811.1606	1639
0811.1640	1640
0811.1645	1641
0811.1663	1642
0811.1679	1643
0811.1686	1644
0811.1697	1645
0811.1700	1646
0811.1705	1647
0811.1729	1648
0811.1831	1649
0811.1842	1650
0811.1846	1651
0811.1888	1652
0811.1917	1653
0811.2026	1654
0811.2097	1655
0811.2177	1656
0811.2281	1657
0811.2299	1658
0811.2501	1659
0811.2649	1660
0811.2664	1661
0811.2678	1662
0811.2691	1663
0811.2741	1664
0811.2769	1665
